Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Avalon,,,,10/28/2020,,,Interval:,001h
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Avalon,,,,11/1/2020,,,Interval:,001h
,INT_T,OUT_T,PM25T
Time,DEGC,DEGC,UG/M3
00:00,21.1,5.6,22
01:00,19.9,5.6,18
02:00,21.5,6.4,30
03:00,19.8,7.6,20
04:00,21.1,7.9,4
05:00,20.0,8.1,4
06:00,20.1,8.5,6
07:00,21.0,9.6,0
08:00,20.3,11.3,4
09:00,20.5,12.6,3
10:00,20.6,12.3,8
11:00,20.5,10.0,12
12:00,21.4,11.2,4
13:00,22.8,11.9,5
14:00,23.2,10.5,7
15:00,22.6,9.3,7
16:00,21.3,6.5,10
17:00,20.2,3.5,5
18:00,21.1,2.7,1
19:00,21.8,2.3,0
20:00,21.4,2.0,5
21:00,21.1,1.6,2
22:00,22.1,1.4,1
23:00,21.1,1.0,1
Avg,21.1,7.0,7
Max,23.2,12.6,30
Max Time,14:00,09:00,02:00
Min,19.8,1.0,0
Count,24,24,24
Total,,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Avalon,,,,11/2/2020,,,Interval:,001h
,INT_T,OUT_T,PM25T
Time,DEGC,DEGC,UG/M3
00:00,21.1,.9,0
01:00,22.0,.7,2
02:00,21.2,.4,6
03:00,21.3,.3,6
04:00,22.3,.3,2
05:00,20.8,.7,3
06:00,21.9,1.0,1
07:00,21.3,1.2,3
08:00,20.9,1.3,5
09:00,21.8,1.5,2
10:00,21.1,2.7,3
11:00, D , D ,5 D 
12:00,22.3,5.3, D 
13:00,22.1,6.0,13
14:00,22.3,6.5,5
15:00,22.3,6.9,2
16:00,21.5,6.3,3
17:00,20.3,5.9,4
18:00,21.2,5.6,5
19:00,21.3,5.7,5
20:00,21.6,5.6,6
21:00,21.1,5.5,5
22:00,21.0,5.3,5
23:00,21.3,5.1,3
Avg,21.4,3.5,4
Max,22.3,6.9,13
Max Time,15:00,15:00,13:00
Min,20.3,.3,0
Count,23,23,23
Total,,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Avalon,,,,11/3/2020,,,Interval:,001h
,INT_T,OUT_T,PM25T
Time,DEGC,DEGC,UG/M3
00:00,22.1,4.8,5
01:00,21.2,4.4,8
02:00,21.1,3.9,0
03:00,22.0,3.6,5
04:00,21.4,3.5,5
05:00,21.1,3.3,9
06:00,22.4,3.0,6
07:00,20.9,3.4,11
08:00,21.0,4.9,7
09:00,21.2,6.6,7
10:00,19.9,8.3,8
11:00,20.8,9.9,10
12:00,22.4,11.8,9
13:00,23.1,13.3,8
14:00,,,
15:00,,,
16:00,,,
17:00,,,
18:00,,,
19:00,,,
20:00,,,
21:00,,,
22:00,,,
23:00,,,
Avg,21.4,6.0,7
Max,23.1,13.3,11
Max Time,13:00,13:00,07:00
Min,19.9,3.0,0
Count,14,14,14
Total,,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Flag Plaza,,,,10/28/2020,,,Interval:,001h
,CO,INT_T,OUT_T,PER_F,PM10
Time,PPB,DEGC,DEGC,PERCENT,UG/M3
00:00,358.7 C ,23.4,9.2,62,9
01:00,271.2 C ,23.6,9.3,62,9
02:00,259.2,23.4,9.4,62,8
03:00,255.6,23.2,9.7,62,7
04:00,257.8,23.2,10.0,62,9
05:00,276.9,23.0,10.0,62,7
06:00,267.7,22.8,10.4,62,5
07:00,243.8,21.4,10.5,62,7
08:00,211.5,22.0,10.2,62,6
09:00,220.8,22.5,9.9,62,3
10:00,227.5,22.6,9.6,62,3
11:00,243.4,22.8,10.0,62,6
12:00,256.6,22.8,10.8,62,4
13:00,241.6,22.9,11.6,62,4
14:00,253.9,23.0,11.9,61,8
15:00,284.5,22.9,12.0,61,12
16:00,264.3,22.6,12.0,62,12
17:00,258.0,22.6,11.8,62,11
18:00,234.2,22.8,11.7,62,10
19:00,249.2,22.9,11.7,62,11
20:00,330.6,23.1,11.7,62,11
21:00,319.7,23.2,11.6,62,12
22:00,320.0,23.2,11.6,62,12
23:00,327.5,23.2,11.4,62,11
Avg,268.0,22.8,10.7,62,8
Max,358.7,23.6,12.0,62,12
Max Time,00:00,01:00,16:00,23:00,22:00
Min,211.5,21.4,9.2,61,3
Count,24,24,24,24,24
Total,,,,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Flag Plaza,,,,10/29/2020,,,Interval:,001h
,CO,INT_T,OUT_T,PER_F,PM10
Time,PPB,DEGC,DEGC,PERCENT,UG/M3
00:00,340.0 C ,23.3,11.1,62,12
01:00,345.1 C ,23.5,10.9,62,10
02:00,315.2,23.3,10.7,62,7
03:00,300.7,23.2,10.6,62,7
04:00,313.8,23.0,10.6,62,10
05:00,325.8,22.9,10.6,63,9
06:00,319.4,22.7,10.5,63,6
07:00,295.7,21.4,10.4,63,7
08:00,255.2,22.0,10.2,63,6
09:00,237.9,22.4,9.9,63,4
10:00,235.4,22.5,9.7,63,3
11:00,214.3,22.7,9.4,63,2
12:00,218.1,22.8,9.1,63,3
13:00,222.4,23.0,8.8,63,1
14:00,215.3,23.2,8.7,63,0
15:00,248.3,23.2,9.3,63,5
16:00,254.4,23.2,9.3,63,6
17:00,252.7,23.2,9.1,63,6
18:00,204.6,23.3,8.6,63,5
19:00,206.1,23.3,8.6,63,3
20:00,202.9,23.3,8.7,63,3
21:00,203.0,23.3,8.2,63,3
22:00,192.3,23.3,8.1,63,3
23:00,180.2,23.3,7.8,64,1
Avg,254.1,22.9,9.5,63,5
Max,345.1,23.5,11.1,64,12
Max Time,01:00,01:00,00:00,23:00,00:00
Min,180.2,21.4,7.8,62,0
Count,24,24,24,24,24
Total,,,,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Flag Plaza,,,,10/30/2020,,,Interval:,001h
,CO,INT_T,OUT_T,PER_F,PM10
Time,PPB,DEGC,DEGC,PERCENT,UG/M3
00:00,175.1 C ,23.2,7.8,64,4
01:00,184.3 C ,23.4,7.6,64,5
02:00,181.2,23.2,7.5,64,3
03:00,182.5,23.0,7.5,64,4
04:00,190.7,23.2,7.6,64,6
05:00,229.3,23.3,7.3,64,4
06:00,244.4,23.3,7.1,64,3
07:00,265.9,23.4,7.2,64,7
08:00,227.0,23.4,7.7,63,12
09:00, D , D , D , D , D 
10:00,206.9,23.5,7.1,64,8
11:00,197.4,23.5,7.0,64,5
12:00,195.0,23.6,7.4,64,1
13:00,187.2,23.6,6.8,64,4
14:00,196.2,23.6,6.4,64,3
15:00,208.1,23.6,6.5,64,4
16:00,193.4,23.6,6.5,64,7
17:00,197.4,23.6,6.2,64,5
18:00,205.4,23.5,5.5,65,7
19:00,196.6,23.3,5.0,65,7
20:00,185.8,23.3,4.7,65,7
21:00,189.0,23.2,4.6,65,7
22:00,201.1,23.2,4.2,65,6
23:00,205.0,23.0,3.5,65,8
Avg,201.9,23.3,6.4,64,5
Max,265.9,23.6,7.8,65,12
Max Time,07:00,17:00,00:00,23:00,08:00
Min,175.1,23.0,3.5,63,1
Count,23,23,23,23,23
Total,,,,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Flag Plaza,,,,10/31/2020,,,Interval:,001h
,CO,INT_T,OUT_T,PER_F,PM10
Time,PPB,DEGC,DEGC,PERCENT,UG/M3
00:00,220.7 C ,23.0,2.8,66,10
01:00,276.4 C ,23.1,2.7,66,10
02:00,259.1,22.9,2.0,66,10
03:00,274.9,22.7,1.4,66,11
04:00,291.0,22.6,.9,66,11
05:00,347.6,22.5,.2,67,8
06:00,404.0,22.4,-.3,67,11
07:00,490.1,22.3,.0,67,14
08:00,749.7,22.6,2.6,66,23
09:00,535.5,24.2,4.4,65,13
10:00,262.3,24.7,6.7,64,9
11:00,202.2,24.9,8.0,64,7
12:00,183.4,25.0,8.9,63,5
13:00,196.0,24.9,9.8,63,3
14:00,183.2,24.4,10.5,63,5
15:00,199.1,24.1,10.5,63,6
16:00,186.5,23.8,10.1,64,8
17:00,250.6,23.7,9.5,64,10
18:00,422.2,23.7,8.1,65,14
19:00,582.5,23.8,6.5,65,19
20:00,558.4,23.8,6.4,65,21
21:00,432.0,23.8,6.3,66,20
22:00,387.9,23.8,6.0,66,15
23:00,272.3,23.7,6.7,66,9
Avg,340.3,23.6,5.4,65,11
Max,749.7,25.0,10.5,67,23
Max Time,08:00,12:00,15:00,07:00,08:00
Min,183.2,22.3,-.3,63,3
Count,24,24,24,24,24
Total,,,,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Flag Plaza,,,,11/1/2020,,,Interval:,001h
,CO,INT_T,OUT_T,PER_F,PM10
Time,PPB,DEGC,DEGC,PERCENT,UG/M3
00:00,241.4 C ,23.8,7.2,66,9
01:00,222.8 C ,23.9,7.6,65,7
02:00,196.3,23.7,8.2,65,5
03:00,172.8,23.7,8.6,65,5
04:00,166.3,23.7,8.7,65,5
05:00,159.3,23.6,9.0,65,3
06:00,159.8,23.5,9.5,65,5
07:00,166.6,23.4,10.4,65,7
08:00,171.4,23.3,11.7,65,13
09:00,164.3,23.3,12.9,64,13
10:00,172.3,23.2,12.8,64,7
11:00,165.1,23.2,11.1,65,11
12:00,164.9,23.7,12.0,65,4
13:00,144.4,23.9,12.8,64,
14:00,146.9,23.8,11.3,64,18
15:00,149.3,23.7,9.5,65,13
16:00,155.8,23.8,7.5,66,31
17:00,152.7,23.9,3.4,67,17
18:00,150.5,23.8,3.0,67,2
19:00,157.8,23.7,2.5,67,10
20:00,160.9,23.6,2.1,68,6
21:00,160.5,23.6,1.7,68,4
22:00,159.2,23.5,1.5,68,6
23:00,158.0,23.5,1.2,68,3
Avg,167.4,23.6,7.7,66,8
Max,241.4,23.9,12.9,68,31
Max Time,00:00,17:00,09:00,23:00,16:00
Min,144.4,23.2,1.2,64,2
Count,24,24,24,24,23
Total,,,,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Flag Plaza,,,,11/2/2020,,,Interval:,001h
,CO,INT_T,OUT_T,PER_F,PM10
Time,PPB,DEGC,DEGC,PERCENT,UG/M3
00:00,155.7 C ,23.5,1.0,68,10
01:00,161.1 C ,23.6,.7,68,9
02:00,154.1,23.5,.6,68,7
03:00,145.9,23.5,.4,68,7
04:00,156.4,23.4,.3,68,4
05:00,154.0,23.4,.7,68,5
06:00,163.7,23.4,1.0,68,3
07:00,164.9,23.4,1.2,68,2
08:00,168.5,23.4,1.3,68,11
09:00,166.5,23.4,1.5,68,
10:00,161.2,23.6,2.7,67,14
11:00,163.3,24.0,4.0,67,1
12:00,171.5,24.2,4.8,66,2
13:00,170.3,24.1,6.0,66,4
14:00,185.3,23.9,6.7,66,0
15:00,181.5,23.3,6.4,66,7
16:00,192.6,23.6,6.4,67,9
17:00,217.2,23.6,6.1,67,12
18:00,209.1,23.6,5.8,67,18
19:00,194.8,23.5,5.8,67,5
20:00,186.2,23.5,5.8,67,16
21:00,195.1,23.5,5.7,67,17
22:00,197.5,23.5,5.5,67,16
23:00,187.7,23.5,5.3,67,11
Avg,175.1,23.5,3.5,67,8
Max,217.2,24.2,6.7,68,18
Max Time,17:00,12:00,14:00,09:00,18:00
Min,145.9,23.3,.3,66,0
Count,24,24,24,24,23
Total,,,,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Flag Plaza,,,,11/3/2020,,,Interval:,001h
,CO,INT_T,OUT_T,PER_F,PM10
Time,PPB,DEGC,DEGC,PERCENT,UG/M3
00:00,181.1 C ,23.5,5.3,67,15
01:00,181.4 C ,23.6,4.9,67,17
02:00,172.0,23.5,4.5,67,14
03:00,175.3,23.4,4.3,68,10
04:00,169.4,23.4,4.2,68,13
05:00,179.1,23.4,4.1,68,16
06:00,203.5,23.4,3.9,68,17
07:00,237.8,23.5,4.8,68,17
08:00,223.6,24.0,5.8,67,19
09:00,197.0,24.9,7.2,66,17
10:00,213.0,25.2,9.7,65,20
11:00, D ,25.0,11.1,64,21
12:00, D ,24.6,12.8,64,22
13:00, D ,24.0,14.0,64,22
14:00,,,,,
15:00,,,,,
16:00,,,,,
17:00,,,,,
18:00,,,,,
19:00,,,,,
20:00,,,,,
21:00,,,,,
22:00,,,,,
23:00,,,,,
Avg,193.9,23.9,6.9,67,17
Max,237.8,25.2,14.0,68,22
Max Time,07:00,10:00,13:00,07:00,13:00
Min,169.4,23.4,3.9,64,10
Count,11,14,14,14,14
Total,,,,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Glassport High Street,,,,10/28/2020,,,Interval:,001h
,PER_F,PM10
Time,PERCENT,UG/M3
00:00,49,7
01:00,49,9
02:00,49,8
03:00,49,5
04:00,49,6
05:00,49,5
06:00,49,4
07:00,49,6
08:00,49,7
09:00,49,6
10:00,49,4
11:00,49,4
12:00,49,3
13:00,49,5
14:00,49,6
15:00,49,6
16:00,49,6
17:00,49,6
18:00,49,9
19:00,49,8
20:00,49,9
21:00,49,8
22:00,49,8
23:00,49,8
Avg,49,6
Max,49,9
Max Time,23:00,20:00
Min,49,3
Count,24,24
Total,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Glassport High Street,,,,10/29/2020,,,Interval:,001h
,PER_F,PM10
Time,PERCENT,UG/M3
00:00,49,9
01:00,49,8
02:00,50,5
03:00,50,5
04:00,50,6
05:00,50,8
06:00,50,3
07:00,50,4
08:00,50,5
09:00,50,3
10:00,50,3
11:00,50,2
12:00,50,3
13:00,50,5
14:00,50,0
15:00,50,2
16:00,50,5
17:00,50,8
18:00,50,5
19:00,50,6
20:00,50,4
21:00,50,4
22:00,50,3
23:00,50,4
Avg,50,4
Max,50,9
Max Time,23:00,00:00
Min,49,0
Count,24,24
Total,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Glassport High Street,,,,10/30/2020,,,Interval:,001h
,PER_F,PM10
Time,PERCENT,UG/M3
00:00,50,7
01:00,50,5
02:00,50,3
03:00,50,4
04:00,51,4
05:00,51,4
06:00,51,7
07:00,51,7
08:00,50,5
09:00,50,6
10:00,50,3
11:00,51,5
12:00,50,4
13:00,50,5
14:00,51,4
15:00,51,5
16:00,51,5
17:00,51,6
18:00,51,6
19:00,51,7
20:00,51,7
21:00,51,6
22:00,51,6
23:00,51,7
Avg,51,5
Max,51,7
Max Time,23:00,23:00
Min,50,3
Count,24,24
Total,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Glassport High Street,,,,10/31/2020,,,Interval:,001h
,PER_F,PM10
Time,PERCENT,UG/M3
00:00,51,7
01:00,52,22
02:00,52,12
03:00,52,7
04:00,52,11
05:00,52,52
06:00,52,38
07:00,52,38
08:00,51,46
09:00,51,33
10:00,51,5
11:00,51,4
12:00,51,1
13:00,51,4
14:00,51,3
15:00,50,5
16:00,51,5
17:00,51,7
18:00,52,12
19:00,52,8
20:00,52,7
21:00,52,7
22:00,52,20
23:00,52,27
Avg,52,15
Max,52,52
Max Time,23:00,05:00
Min,50,1
Count,24,24
Total,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Glassport High Street,,,,11/1/2020,,,Interval:,001h
,PER_F,PM10
Time,PERCENT,UG/M3
00:00,52,25
01:00,52,25
02:00,52,11
03:00,52,4
04:00,52,5
05:00,52,4
06:00,52,5
07:00,52,5
08:00,52,6
09:00,52,7
10:00,52,7
11:00,52,11
12:00,52,7
13:00,52,8
14:00,52,21
15:00,52,18
16:00,53,25
17:00,54,22
18:00,54,9
19:00,54,9
20:00,54,8
21:00,54,8
22:00,54,6
23:00,54,6
Avg,53,10
Max,54,25
Max Time,23:00,16:00
Min,52,4
Count,24,24
Total,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Glassport High Street,,,,11/2/2020,,,Interval:,001h
,PER_F,PM10
Time,PERCENT,UG/M3
00:00,54,5
01:00,54,4
02:00,54,5
03:00,54,4
04:00,54,5
05:00,54,3
06:00,54,4
07:00,54,5
08:00,54,5
09:00,54,4
10:00,53,3
11:00,53 D ,-1
12:00,53,6
13:00,53,5
14:00,53,5
15:00,53 P ,6 P 
16:00,55,
17:00,55,10
18:00,55,9
19:00,55,8
20:00,55,7
21:00,55,10
22:00,55 P , P 
23:00,55,12
Avg,54,5
Max,55,12
Max Time,23:00,23:00
Min,53,-1
Count,24,22
Total,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Glassport High Street,,,,11/3/2020,,,Interval:,001h
,PER_F,PM10
Time,PERCENT,UG/M3
00:00,55,10
01:00,55,9
02:00,55,11
03:00,56,10
04:00,56,13
05:00,56,13
06:00,56,14
07:00,56,14
08:00,55,13
09:00,55,16
10:00,55,16
11:00,55,17
12:00,55,18
13:00,54,19
14:00,,
15:00,,
16:00,,
17:00,,
18:00,,
19:00,,
20:00,,
21:00,,
22:00,,
23:00,,
Avg,55,13
Max,56,19
Max Time,07:00,13:00
Min,54,9
Count,14,14
Total,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Harrison Township,,,,10/28/2020,,,Interval:,001h
,INT_T,NO,NO2,NOX,OZONE
Time,DEGC,PPM,PPM,PPM,PPM
00:00,19.5,.001,.006,.008,.009
01:00,19.6,.000,.005,.006,.009
02:00,19.6,.001,.007,.008,.007
03:00,19.7,.001,.011,.013,.003
04:00,19.6,.001,.011,.012,.005
05:00,18.9,.001,.010,.011,.006
06:00,18.7,.001,.008,.009,.008
07:00,18.8,.001,.006,.007,.010
08:00,19.1,.001,.004,.006,.012
09:00,19.0,.001,.004,.005,.012
10:00,19.1,.002,.004,.006,.011
11:00,19.0,.001,.003,.005,.012
12:00,18.4,.002,.004,.006,.010
13:00,19.1,.002,.004,.006,.011
14:00,20.1,.001,.005,.006,.010
15:00,20.1,.001,.005,.006,.010
16:00,18.9,.001,.005,.006,.009
17:00,19.2,.000,.006,.007,.008
18:00,19.2,.000,.007,.007,.007
19:00,19.1,.000,.007,.008,.006
20:00,19.1,.003,.008,.011,.003
21:00,19.3,.001,.008,.010,.003
22:00,19.2,.000,.006,.007,.004
23:00,19.0,.000,.006,.006,.004
Avg,19.2,.000,.006,.007,.007
Max,20.1,.003,.011,.013,.012
Max Time,15:00,20:00,04:00,03:00,11:00
Min,18.4,.000,.003,.005,.003
Count,24,24,24,24,24
Total,,,,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Harrison Township,,,,10/29/2020,,,Interval:,001h
,INT_T,NO,NO2,NOX,OZONE
Time,DEGC,PPM,PPM,PPM,PPM
00:00,18.9,.000,.006,.007,.004
01:00,18.8,.001,.008,.010,.001
02:00,18.6,.000,.005,.006,.004
03:00,18.5,.000,.004,.005,.005
04:00,18.4,.000,.004,.004,.007
05:00,18.1,.000,.004,.005,.008
06:00,17.8,.000,.004,.004,.010
07:00,17.6,.000,.003,.004,.012
08:00,17.6,.001,.003,.004,.015
09:00,17.6,.001,.003,.004,.018
10:00,17.5,.000,.003,.004,.023
11:00,17.4,.001,.002,.003,.027
12:00,16.7,.001,.002,.003,.029
13:00,17.3,.000,.002,.003,.030
14:00,17.6,.000,.001,.002,.032
15:00,17.9,.000,.002,.002,.033
16:00,18.1,.000,.002,.003,.032
17:00,18.8,.000,.002,.003,.030
18:00,18.9,.000,.002,.002,.026
19:00,18.8,.000,.002,.003,.024
20:00,18.8,.000,.001,.002,.028
21:00,18.7,.000,.001,.002,.030
22:00,18.5,.000,.001,.002,.030
23:00,18.3,.000,.001,.001,.028
Avg,18.1,.000,.002,.003,.020
Max,18.9,.001,.008,.010,.033
Max Time,18:00,12:00,01:00,01:00,15:00
Min,16.7,.000,.001,.001,.001
Count,24,24,24,24,24
Total,,,,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Harrison Township,,,,10/30/2020,,,Interval:,001h
,INT_T,NO,NO2,NOX,OZONE
Time,DEGC,PPM,PPM,PPM,PPM
00:00,18.2,.000,.001,.001,.026
01:00,18.0,.000,.001,.002,.023
02:00,18.2,.000,.002,.002,.024
03:00,18.5,.000,.002,.003,.024
04:00,18.6,.000,.002,.003,.023
05:00,17.5,.000,.002,.003,.024
06:00,17.6,.000,.005,.005,.018
07:00,17.7,.001,.006,.007,.014
08:00,17.8,.001,.003,.005,.016
09:00,17.9,.001,.002,.003,.018
10:00,18.3,.001,.003,.004,.019
11:00,18.4,.001,.002,.004,.019
12:00,18.3,.001,.002,.003,.020
13:00,18.3,.001,.002,.003,.021
14:00,18.3,.000,.001,.002,.023
15:00,18.2,.001,.001,.002,.027
16:00,18.0,.000,.001,.002,.027
17:00,18.9,.000,.002,.002,.027
18:00,19.0,.000,.003,.004,.024
19:00,18.9,.001,.005,.006,.020
20:00,18.9,.000,.004,.005,.020
21:00,18.8,.000,.005,.005,.018
22:00,18.7,.000,.005,.006,.017
23:00,18.6,.001,.008,.009,.011
Avg,18.3,.000,.002,.003,.020
Max,19.0,.001,.008,.009,.027
Max Time,18:00,23:00,23:00,23:00,17:00
Min,17.5,.000,.001,.001,.011
Count,24,24,24,24,24
Total,,,,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Harrison Township,,,,10/31/2020,,,Interval:,001h
,INT_T,NO,NO2,NOX,OZONE
Time,DEGC,PPM,PPM,PPM,PPM
00:00,18.5,.002,.009,.012,.007
01:00,18.3,.001,.009,.011,.006
02:00,18.2,.002,.007,.010,.007
03:00,18.0,.004,.010,.014,.003
04:00,17.9,.004,.012,.016,.001
05:00,17.8,.007,.012,.020,.001
06:00,17.7,.007,.012,.020,.001
07:00,17.6,.008,.010,.019,.003
08:00,17.7,.009,.008,.018,.008
09:00,18.1,.006,.006,.012,.018
10:00,18.5,.004,.007,.011,.025
11:00,18.9,.002,.003,.005,.033
12:00,19.0,.001,.002,.003,.035
13:00,19.2,.000,.001,.002,.037
14:00,19.5,.000,.001,.002,.038
15:00,19.6,.000,.002,.002,.038
16:00,19.7,.000,.003,.004,.036
17:00,19.4,.000,.004,.004,.033
18:00,19.1,.000,.005,.006,.028
19:00,19.1,.000,.006,.006,.026
20:00,19.2,.000,.004,.005,.024
21:00,19.2,.001,.012,.014,.011
22:00,19.1,.001,.012,.013,.009
23:00,19.0,.001,.010,.011,.009
Avg,18.6,.002,.006,.010,.018
Max,19.7,.009,.012,.020,.038
Max Time,16:00,08:00,22:00,06:00,15:00
Min,17.6,.000,.001,.002,.001
Count,24,24,24,24,24
Total,,,,,
Date Printed:,,11/3/2020 14:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Harrison Township,,,,11/1/2020,,,Interval:,001h
,INT_T,NO,NO2,NOX,OZONE
Time,DEGC,PPM,PPM,PPM,PPM
00:00,19.0,.001,.010,.011,.007
01:00,19.0,.001,.009,.011,.009
02:00,19.0,.002,.007,.010,.014
